auto_id,image_id,session_id,filepath,i_date,i_gpsIndicator,i_latitude,i_longitude,temperature,colour,accel_x,accel_y,accel_z,magnet_x,magnet_y,magnet_z,pir,eImgsizes,eImgTypes,eAlt,eSpeed,eHorzErr,eVertErr,eExposure,eGain,eRBal,eGBal,eBBal,eXOr,eYOr,eZOr,eLinkID,eRed,eGreen,eBlue,eLum,eCamID,eExifOr,eBlur,eBlur2,eAvgLuminance
8286,b00003980_21i4tk_20150328_140151,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003980_21i4tk_20150328_140151e.jpg,2015-03-28T14:01:51,2,37.51169,-121.8769,18.1,0,-0.818,-0.394,0.241,0.161,0.524,-0.568,0,4014,2,613.1,0.4,7.09,1.37,2,1.25,1.986,1.094,1,73.718,-157.3,312.24,DF714028-902C-4207-8D3E-FF26E1E70450,43628,41121,33840,65535,123458024,<null>,0,0,0
8285,b00003981_21i4tk_20150328_140225,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003981_21i4tk_20150328_140225e.jpg,2015-03-28T14:02:25,2,37.5117,-121.87694,18.1,0,-0.879,-0.32,0.243,0.164,0.525,-0.562,0,4014,2,617.8,0.2,6.48,1.48,2,1.25,1.986,1.094,1,73.617,-157.4,312.24,8E1C3304-46DB-4394-B5FD-E22D572986F3,43616,40997,33626,65535,123458024,<null>,0,0,0
8312,b00003982_21i4tk_20150328_140259,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003982_21i4tk_20150328_140259e.jpg,2015-03-28T14:02:59,2,37.51169,-121.87693,18.1,0,-0.915,-0.352,0.196,0.164,0.522,-0.562,0,4014,2,617.7,0.3,7.47,1.54,2,1.25,1.986,1.094,1,73.778,-157.6,312.37,0FA380EB-FAAF-49E5-B21A-23078ED39102,43454,40764,33313,65535,123458024,<null>,0,0,0
8327,b00003983_21i4tk_20150328_140332,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003983_21i4tk_20150328_140332e.jpg,2015-03-28T14:03:32,2,37.51167,-121.87693,18.1,0,-0.869,-0.364,0.218,0.164,0.524,-0.563,0,4014,2,623.8,0.3,5.47,1.54,2,1.25,1.986,1.094,1,73.803,-157.7,312.46,7BC07A52-271B-4AF9-8879-9A939FF0218A,43561,40818,33293,65535,123458024,<null>,0,0,0
8289,b00003984_21i4tk_20150328_140407,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003984_21i4tk_20150328_140407e.jpg,2015-03-28T14:04:07,2,37.51165,-121.8769,18.1,0,-0.893,-0.407,0.238,0.17,0.522,-0.562,0,4014,2,626.8,0.1,6.93,1.43,2,1.25,1.986,1.094,1,73.896,-157.7,312.44,2BA6AE71-BA3C-446A-BD5A-557C26A01416,43655,40806,33200,65535,123458024,<null>,0,0,0
8288,b00003985_21i4tk_20150328_140441,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003985_21i4tk_20150328_140441e.jpg,2015-03-28T14:04:41,2,37.51167,-121.87693,18.1,0,-0.898,-0.335,0.267,0.166,0.519,-0.56,0,4014,2,623.7,0.3,7.45,1.56,2,1.25,1.986,1.094,1,73.993,-157.7,312.47,CF685903-9765-491E-8766-260C0A4E52F2,43767,40769,33095,65535,123458024,<null>,0,0,0
8317,b00003986_21i4tk_20150328_140514,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003986_21i4tk_20150328_140514e.jpg,2015-03-28T14:05:14,2,37.51167,-121.87693,18.1,0,-0.879,-0.364,0.257,0.167,0.519,-0.558,0,4014,2,624.3,0.4,7.26,1.47,2,1.25,1.986,1.094,1,74.203,-157.7,312.61,DE1CC684-2C54-48B2-A51B-534BD3654661,43538,40542,32840,65535,123458024,<null>,0,0,0
8331,b00003987_21i4tk_20150328_140547,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003987_21i4tk_20150328_140547e.jpg,2015-03-28T14:05:47,2,37.51168,-121.87693,18.1,0,-0.838,-0.366,0.242,0.167,0.521,-0.56,0,4014,2,624.6,0.5,6.81,1.39,2,1.25,1.986,1.094,1,74.219,-157.7,312.72,33C29AA5-D659-454C-8B3A-9A65D71AB943,43498,40526,32879,65535,123458024,<null>,0,0,0
8293,b00003988_21i4tk_20150328_140620,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003988_21i4tk_20150328_140620e.jpg,2015-03-28T14:06:20,2,37.51167,-121.87691,18.1,0,-0.847,-0.368,0.298,0.167,0.521,-0.563,0,4014,2,624.2,0.1,6.95,1.36,2,1.25,1.986,1.094,1,74.23,-157.8,312.67,EA32F652-AB92-4974-B1F4-55EC5705D782,43221,40309,32582,65535,123458024,<null>,0,0,0
8292,b00003989_21i4tk_20150328_140653,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003989_21i4tk_20150328_140653e.jpg,2015-03-28T14:06:53,2,37.51168,-121.87691,18.1,0,-0.864,-0.412,0.221,0.163,0.519,-0.563,0,4014,2,624.2,0.3,5.41,1.27,2,1.25,1.986,1.094,1,74.163,-157.8,312.6,5D4FD029-7EC9-406E-A067-C584AD4C103F,43088,40273,32520,65535,123458024,<null>,0,0,0
8321,b00003990_21i4tk_20150328_140727,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003990_21i4tk_20150328_140727e.jpg,2015-03-28T14:07:27,2,37.51167,-121.87694,18.1,0,-0.895,-0.348,0.189,0.167,0.521,-0.563,0,4014,2,625.4,0.2,7.5,1.28,2,1.25,1.986,1.094,1,74.152,-157.8,312.75,B363E12A-1AA2-48C8-9016-7D356FF32388,42717,40064,32223,65535,123458024,<null>,0,0,0
8335,b00003991_21i4tk_20150328_140800,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003991_21i4tk_20150328_140800e.jpg,2015-03-28T14:08:00,2,37.51171,-121.87693,18.1,0,-0.821,-0.292,0.281,0.164,0.519,-0.563,0,4014,2,624.5,0.6,9.03,1.34,2,1.25,1.986,1.094,1,74.209,-157.9,312.56,AC43A67C-A65C-45E5-9C5B-0130B7C431A8,42740,40043,32188,65535,123458024,<null>,0,0,0
8297,b00003992_21i4tk_20150328_140834,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003992_21i4tk_20150328_140834e.jpg,2015-03-28T14:08:34,2,37.51173,-121.87691,18.1,0,-0.856,-0.343,0.296,0.167,0.516,-0.562,0,4014,2,622.7,0.8,6.5,1.3,2,1.25,1.986,1.094,1,74.274,-157.9,312.95,468B64B1-418A-402D-99B9-D9F44B431DE8,42113,39763,31920,65535,123458024,<null>,0,0,0
8296,b00003993_21i4tk_20150328_140907,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003993_21i4tk_20150328_140907e.jpg,2015-03-28T14:09:07,2,37.5117,-121.87694,18.1,0,-0.832,-0.393,0.239,0.164,0.518,-0.567,0,4014,2,621.2,0.4,9.4,1.57,2,1.25,1.986,1.094,1,74.18,-157.9,313.14,BF24F630-EB73-4815-9F35-20176A60A21E,41025,39222,31422,65535,123458024,<null>,0,0,0
8325,b00003994_21i4tk_20150328_140940,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003994_21i4tk_20150328_140940e.jpg,2015-03-28T14:09:40,2,37.5117,-121.87693,18.1,0,-0.897,-0.374,0.247,0.167,0.521,-0.57,0,4014,2,618.9,0.1,6.77,1.37,2,1.25,1.986,1.094,1,74.017,-157.9,313.11,D3832B95-12A7-461A-96F2-36AE2EEAA962,40391,38853,31091,65535,123458024,<null>,0,0,0
8339,b00003995_21i4tk_20150328_141013,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003995_21i4tk_20150328_141013e.jpg,2015-03-28T14:10:13,2,37.51169,-121.87691,18.1,0,-0.858,-0.374,0.277,0.167,0.519,-0.567,0,4014,2,619.1,0.8,9.99,1.27,2,1.25,1.986,1.094,1,73.949,-158,313.06,40199113-CA4E-4C33-B988-7ECBCE15668D,39955,38520,30764,65535,123458024,<null>,0,0,0
8301,b00003996_21i4tk_20150328_141047,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003996_21i4tk_20150328_141047e.jpg,2015-03-28T14:10:47,2,37.51169,-121.87691,18.1,0,-0.862,-0.368,0.23,0.166,0.516,-0.568,0,4014,2,619,0.4,10.12,1.23,2,1.25,1.986,1.094,1,73.795,-158,313.08,9DFBD8C9-FAB1-4499-84C2-56BDE3152ABD,38962,37950,30263,65535,123458024,<null>,0,0,0
8299,b00003997_21i4tk_20150328_141120,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003997_21i4tk_20150328_141120e.jpg,2015-03-28T14:11:20,2,37.51169,-121.87693,18.1,0,-0.884,-0.336,0.265,0.163,0.519,-0.577,0,4014,2,619.5,0,8.85,1.19,2,1.25,1.986,1.094,1,73.656,-158,313.14,C3ED6048-7927-4B37-A442-76577B29F1C8,38411,37668,30164,65535,123458024,<null>,0,0,0
8330,b00003998_21i4tk_20150328_141153,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003998_21i4tk_20150328_141153e.jpg,2015-03-28T14:11:53,2,37.51169,-121.87694,18.1,0,-0.891,-0.342,0.267,0.163,0.518,-0.577,0,4014,2,619.4,0.2,8.43,1.18,2,1.25,1.986,1.094,1,73.316,-158.1,313.39,9923A885-9AD5-468A-AC41-BDC2FA4CAB5D,36329,36480,29163,65535,123458024,<null>,0,0,0
8343,b00003999_21i4tk_20150328_141226,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00003999_21i4tk_20150328_141226e.jpg,2015-03-28T14:12:26,2,37.5117,-121.87694,18.1,0,-0.902,-0.381,0.271,0.163,0.516,-0.578,0,4014,2,619.8,0.5,7.87,1.16,2,1.25,1.986,1.094,1,73.167,-157.9,313.25,70BD9F58-21A7-45B2-BA05-C89B29B1E1FD,36167,36214,28895,65535,123458024,<null>,0,0,0
8305,b00004000_21i4tk_20150328_141259,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004000_21i4tk_20150328_141259e.jpg,2015-03-28T14:12:59,2,37.51175,-121.87698,18.1,0,-0.823,-0.337,0.315,0.161,0.516,-0.577,0,4014,2,620.6,0.2,7.54,1.13,2,1.25,1.986,1.094,1,73.169,-157.9,313.3,FEA9BF16-A768-49CC-9364-7767B2332C4C,35479,35702,28540,65535,123458024,<null>,0,0,0
8303,b00004001_21i4tk_20150328_141333,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004001_21i4tk_20150328_141333e.jpg,2015-03-28T14:13:33,2,37.51175,-121.87695,24,0,-0.859,-0.392,0.277,0.163,0.519,-0.573,0,4014,2,620,0.2,8.01,1.09,2,1.25,1.986,1.094,1,73.07,-157.8,313.15,76AA9867-F3D9-41BF-92B3-BD1EF16A6532,34540,34915,27835,65535,123458024,<null>,0,0,0
8334,b00004002_21i4tk_20150328_141406,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004002_21i4tk_20150328_141406e.jpg,2015-03-28T14:14:06,2,37.51173,-121.87694,24,0,-0.94,-0.383,0.326,0.16,0.516,-0.578,0,4014,2,620.3,0.3,7.42,1.07,2,1.25,1.986,1.094,1,73.007,-157.7,313.33,3B04FF67-36B3-456D-9B27-E48BB8884020,33527,34127,27187,65535,123458024,<null>,0,0,0
8349,b00004003_21i4tk_20150328_141439,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004003_21i4tk_20150328_141439e.jpg,2015-03-28T14:14:39,2,37.51172,-121.87695,24,0,-0.851,-0.358,0.24,0.163,0.515,-0.578,0,4014,2,620,0.3,7.31,1.04,2,1.25,1.986,1.094,1,73.037,-157.5,313.18,20B9E1E0-744A-4BA3-B6EF-A2F29F2F15D8,33201,33721,26842,65535,123458024,<null>,0,0,0
8309,b00004004_21i4tk_20150328_141512,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004004_21i4tk_20150328_141512e.jpg,2015-03-28T14:15:12,2,37.51171,-121.87694,24,0,-0.883,-0.356,0.332,0.16,0.516,-0.583,0,4014,2,620.5,0.4,8.15,1.01,2,1.25,1.986,1.094,1,72.808,-157.5,313.41,7A5559A5-E0FA-4FC9-8AAF-901B41AC648A,31766,32225,25513,63069,123458024,<null>,0,0,0
8307,b00004005_21i4tk_20150328_141545,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004005_21i4tk_20150328_141545e.jpg,2015-03-28T14:15:45,2,37.51172,-121.87694,24,0,-0.895,-0.337,0.314,0.157,0.516,-0.583,0,4014,2,619.9,0.5,5.93,0.99,2,1.25,1.986,1.094,1,72.62,-157.5,313.35,0370E4E6-CF45-47BE-8BED-4BF46E48A051,31443,31612,24895,61421,123458024,<null>,0,0,0
8338,b00004006_21i4tk_20150328_141618,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004006_21i4tk_20150328_141618e.jpg,2015-03-28T14:16:18,2,37.51172,-121.87695,24,0,-0.854,-0.331,0.314,0.158,0.516,-0.587,0,4014,2,620.2,0.1,7.34,1,2,1.25,1.986,1.094,1,72.484,-157.5,313.21,804F9FBE-ECC8-4EA7-94A4-8D3094570030,31378,31436,24692,60863,123458024,<null>,0,0,0
8353,b00004007_21i4tk_20150328_141651,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004007_21i4tk_20150328_141651e.jpg,2015-03-28T14:16:52,2,37.51171,-121.87694,24,0,-0.812,-0.354,0.258,0.155,0.521,-0.583,0,4014,2,620.6,0.4,7.53,0.99,2,1.25,1.986,1.094,1,72.508,-157.4,313.3,7576CE80-4224-461C-B389-BF24590494C0,30945,30545,23822,58461,123458024,<null>,0,0,0
8313,b00004008_21i4tk_20150328_141726,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004008_21i4tk_20150328_141726e.jpg,2015-03-28T14:17:26,2,37.51171,-121.87695,24,0,-0.853,-0.413,0.275,0.154,0.518,-0.585,0,4014,2,620.5,0.3,6.14,0.99,2,1.25,1.986,1.094,1,72.309,-157.3,313.38,84BC2730-4189-4E11-AC98-376DE0C4A226,30655,29658,22947,56036,123458024,<null>,0,0,0
8311,b00004009_21i4tk_20150328_141801,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004009_21i4tk_20150328_141801e.jpg,2015-03-28T14:18:01,2,37.51172,-121.87695,24,0,-0.84,-0.369,0.302,0.157,0.518,-0.588,0,4014,2,619,0.4,7.79,1.12,2,1.25,1.986,1.094,1,72.018,-157.2,313.22,ED75639A-72DD-4B6E-BF0E-F95A2C3C0108,30386,29068,22417,54444,123458024,<null>,0,0,0
8342,b00004010_21i4tk_20150328_141835,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004010_21i4tk_20150328_141835e.jpg,2015-03-28T14:18:35,2,37.51169,-121.87695,24,0,-0.826,-0.382,0.292,0.155,0.518,-0.587,0,4014,2,622.1,0.1,6.44,1.09,3,1.25,1.986,1.094,1,71.847,-157.1,313.34,7575C7F9-E827-4147-833E-41EC4A16AC17,30226,28491,21858,52949,123458024,<null>,0,0,0
8357,b00004011_21i4tk_20150328_141909,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004011_21i4tk_20150328_141909e.jpg,2015-03-28T14:19:09,2,37.51169,-121.87695,24,0,-0.832,-0.31,0.303,0.149,0.518,-0.593,0,4014,2,622.3,0.4,5.39,1.07,3,1.25,1.986,1.094,1,71.68,-156.9,313.26,2109432B-DDCE-4B2A-80EA-4909A70E5EB9,29973,28114,21524,51862,123458024,<null>,0,0,0
8316,b00004012_21i4tk_20150328_141942,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004012_21i4tk_20150328_141942e.jpg,2015-03-28T14:19:42,2,37.5117,-121.87694,24,0,-0.821,-0.392,0.297,0.149,0.521,-0.593,0,4014,2,622.6,0.2,5.57,1.06,3,1.25,1.986,1.094,1,71.546,-156.9,313.1,524310AE-C3A7-4A79-9FA3-344A84B6F6E1,29887,27738,21109,50701,123458024,<null>,0,0,0
8314,b00004013_21i4tk_20150328_142016,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004013_21i4tk_20150328_142016e.jpg,2015-03-28T14:20:16,2,37.5117,-121.87694,24,0,-0.846,-0.315,0.307,0.152,0.516,-0.595,0,4014,2,622.5,0.3,6.3,1.06,3,1.25,1.986,1.094,1,71.361,-156.8,313.18,27966A58-182E-44CF-8795-4CEBBA521319,29738,27539,20971,50266,123458024,<null>,0,0,0
8346,b00004014_21i4tk_20150328_142049,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004014_21i4tk_20150328_142049e.jpg,2015-03-28T14:20:49,2,37.51169,-121.87693,24,0,-0.826,-0.333,0.338,0.151,0.516,-0.59,0,4014,2,622.5,0.4,4.07,1.02,3,1.25,1.986,1.094,1,71.166,-156.6,313.09,29E3CF0A-4301-47B8-9703-82E42AF4DBEE,29569,27080,20502,48974,123458024,<null>,0,0,0
8361,b00004015_21i4tk_20150328_142123,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004015_21i4tk_20150328_142123e.jpg,2015-03-28T14:21:23,2,37.51167,-121.87698,24,0,-0.876,-0.385,0.265,0.146,0.518,-0.595,0,4014,2,623.1,0.3,7.96,1.05,3,1.25,1.986,1.094,1,71.091,-156.5,313.06,8005368B-3419-440F-BB34-4A538897D802,29549,26800,20231,48152,123458024,<null>,0,0,0
8320,b00004016_21i4tk_20150328_142156,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004016_21i4tk_20150328_142156e.jpg,2015-03-28T14:21:56,2,37.51169,-121.87695,24,0,-0.946,-0.4,0.265,0.146,0.521,-0.593,0,4014,2,622,0.3,7.42,1.06,3,1.25,1.986,1.094,1,71.014,-156.4,312.96,9FBBCC5E-B25D-4228-B847-F14B71762A4B,29539,26417,19856,47301,123458024,<null>,0,0,0
8318,b00004017_21i4tk_20150328_142229,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004017_21i4tk_20150328_142229e.jpg,2015-03-28T14:22:29,2,37.5117,-121.87701,24,0,-0.855,-0.342,0.398,0.149,0.519,-0.597,0,4014,2,621.2,0.2,7.85,1.09,3,1.25,1.986,1.094,1,70.75,-156.4,313,9071F81E-7582-4D22-8EDF-14D91F41FBD2,29429,26468,19935,47263,123458024,<null>,0,0,0
8351,b00004018_21i4tk_20150328_142302,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004018_21i4tk_20150328_142302e.jpg,2015-03-28T14:23:02,2,37.5117,-121.87701,24,0,-0.827,-0.381,0.299,0.145,0.519,-0.59,0,4014,2,621.2,0,7.73,1.09,3,1.25,1.986,1.094,1,70.711,-156.2,312.79,BDCF9230-3752-4CBB-86A4-12F70B481A73,29572,25886,19313,45873,123458024,<null>,0,0,0
8365,b00004019_21i4tk_20150328_142335,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004019_21i4tk_20150328_142335e.jpg,2015-03-28T14:23:35,2,37.5117,-121.87699,24,0,-0.852,-0.378,0.323,0.143,0.521,-0.598,0,4014,2,621.2,0.1,7.3,1.06,3,1.25,1.986,1.094,1,70.57,-156,312.98,E5434E18-FE95-49EC-9398-016CB1E44DC6,29309,25365,18854,44688,123458024,<null>,0,0,0
8324,b00004020_21i4tk_20150328_142408,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004020_21i4tk_20150328_142408e.jpg,2015-03-28T14:24:08,2,37.5117,-121.87699,24,0,-0.836,-0.402,0.36,0.142,0.521,-0.598,0,4014,2,621,0.3,5.09,1.04,3,1.25,1.986,1.094,1,70.351,-156,312.77,417BE40A-ED01-4F63-B6E4-5C0AB3EF1FBD,29328,25224,18706,44305,123458024,<null>,0,0,0
8322,b00004021_21i4tk_20150328_142441,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004021_21i4tk_20150328_142441e.jpg,2015-03-28T14:24:41,2,37.5117,-121.87698,24,0,-0.818,-0.339,0.286,0.145,0.522,-0.598,0,4014,2,617.9,0.4,7.68,1.05,3,1.25,1.986,1.094,1,70.246,-155.9,312.79,E4FD04B2-071F-46E0-82BA-B965B372376B,29320,25192,18680,44186,123458024,<null>,0,0,0
8356,b00004022_21i4tk_20150328_142514,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004022_21i4tk_20150328_142514e.jpg,2015-03-28T14:25:14,2,37.5117,-121.87698,24,0,-0.832,-0.371,0.345,0.142,0.522,-0.598,0,4014,2,618.4,0.4,6.45,1.03,3,1.25,1.986,1.094,1,70.136,-155.7,312.77,6C936A72-E526-4FAF-B8C7-C94B6237C8D6,29149,24917,18415,43699,123458024,<null>,0,0,0
8369,b00004023_21i4tk_20150328_142539,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004023_21i4tk_20150328_142539e.jpg,2015-03-28T14:25:39,2,37.51165,-121.87688,24,0,-0.04,-0.935,0.125,-0.104,0.49,-0.808,1,4014,2,618.3,0.2,7.7,1.05,3,1.25,1.705,1,1.25,75.621,-109.3,319.11,DA20C84F-54C1-4CB0-A73F-C3DF4813719E,8004,7310,5399,9980,123458024,<null>,0,0,0
8328,b00004024_21i4tk_20150328_142604,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004024_21i4tk_20150328_142604e.jpg,2015-03-28T14:26:04,2,37.51168,-121.87671,24,0,0.098,-1.04,0.239,0.101,0.57,-0.497,1,4014,2,618.4,1.3,6.94,1.11,2,1.25,1.924,1,1,74.805,-87.81,13.773,8BFEA8BC-C9A8-4302-A95C-0EE90B78B8F8,48285,61816,54643,65535,123458024,<null>,0,0,0
8326,b00004025_21i4tk_20150328_142628,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004025_21i4tk_20150328_142628e.jpg,2015-03-28T14:26:34,2,37.51167,-121.87668,24,0,-0.787,-0.515,0.34,0.093,0.555,-0.587,1,4014,2,617.3,0.7,6.46,1.09,2,1.25,1.955,1.094,1,65.889,-125.9,317.13,89AA0E71-BE2E-4078-BD83-524B569F4724,37842,37662,35868,65535,123458024,<null>,0,0,0
8360,b00004026_21i4tk_20150328_142709,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004026_21i4tk_20150328_142709e.jpg,2015-03-28T14:27:09,2,37.51168,-121.87668,24,0,-0.761,-0.502,0.297,0.103,0.552,-0.587,0,4014,2,617.7,0.1,16.06,1.05,3,1.25,2.143,1.125,1,68.214,-148.3,309.52,FC999972-F063-4285-9AFC-B4771217A644,36728,35218,33359,65535,123458024,<null>,0,0,0
8373,b00004027_21i4tk_20150328_142742,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004027_21i4tk_20150328_142742e.jpg,2015-03-28T14:27:42,2,37.51166,-121.87666,24,0,-1.054,-0.188,0.872,0.109,0.554,-0.583,1,4014,2,617.1,0.2,16.56,1.13,5,4.25,1,1.688,2.5,103.32,-142,333.07,E361D0B2-B12E-4CE9-81A7-E65917E5E54A,46565,33686,29206,65535,123458024,<null>,0,0,0
8332,b00004028_21i4tk_20150328_142813,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004028_21i4tk_20150328_142813e.jpg,2015-03-28T14:28:13,2,37.51166,-121.87668,24,0,-0.038,-0.309,0.956,-0.206,0.488,-0.822,1,4014,2,617.1,0,12.53,1.08,2,1.25,2.594,1.258,1,19.049,-101.5,240.24,1ABFFCB1-92A1-48A9-A338-6A3F3C08099C,25534,38295,39262,65535,123458024,<null>,0,0,0
8329,b00004029_21i4tk_20150328_142836,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004029_21i4tk_20150328_142836e.jpg,2015-03-28T14:28:36,2,37.51166,-121.87668,24,0,-0.031,-0.31,0.877,-0.206,0.487,-0.825,1,4014,2,617.1,0.2,9.16,1.07,2,1.25,2.625,1.258,1,18.811,-101.2,239.47,BE1CCCCC-2175-49A8-8847-E800C0595E95,26468,39823,40994,65535,123458024,<null>,0,0,0
8364,b00004030_21i4tk_20150328_142859,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004030_21i4tk_20150328_142859e.jpg,2015-03-28T14:28:59,2,37.51169,-121.87666,24,0,-0.057,-0.316,0.904,-0.209,0.484,-0.825,1,4014,2,616.9,0,12.79,1.04,1,1.25,2.656,1.258,1,18.661,-100.9,238.93,ED19D3EF-8CBB-45E0-8333-82A70EBCEF66,26325,39633,40871,65535,123458024,<null>,0,0,0
8377,b00004031_21i4tk_20150328_142922,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004031_21i4tk_20150328_142922e.jpg,2015-03-28T14:29:22,2,37.51169,-121.87668,24,0,-0.048,-0.303,0.91,-0.207,0.485,-0.365,1,4014,2,616.9,0,14.74,1.04,1,1.25,2.656,1.258,1,18.556,-100.7,238.59,34BE7447-3176-42B3-A073-D0F6C6E545B1,24833,37960,39685,65535,123458024,<null>,0,0,0
8336,b00004032_21i4tk_20150328_142945,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004032_21i4tk_20150328_142945e.jpg,2015-03-28T14:29:45,2,37.51169,-121.87668,24,0,-0.081,-0.328,0.862,-0.212,0.484,-0.828,1,4014,2,616.9,0,11.48,1.04,1,1.25,2.656,1.258,1,18.366,-100.2,237.67,8249C678-8DBA-4258-BA57-6312CB16E016,25447,39011,40493,65535,123458024,<null>,0,0,0
8333,b00004033_21i4tk_20150328_143010,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004033_21i4tk_20150328_143010e.jpg,2015-03-28T14:30:11,2,37.51169,-121.87668,23,0,-0.04,-0.3,0.898,-0.213,0.484,-0.823,1,4014,2,616.8,0,9.71,1.04,1,1.25,2.656,1.258,1,18.281,-99.19,236.48,DCE0C998-9578-464D-9BB1-2452D193FF61,24134,37620,39632,65535,123458024,<null>,0,0,0
8368,b00004034_21i4tk_20150328_143044,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004034_21i4tk_20150328_143044e.jpg,2015-03-28T14:30:44,2,37.51169,-121.87668,23,0,-0.053,-0.317,0.909,-0.212,0.488,-0.83,1,4014,2,616.8,0,12.83,1.03,1,1.25,2.656,1.258,1,18.151,-99.36,236.19,3DE8122C-6B6F-4164-969D-891BCAC3CEF3,24351,37870,39729,65535,123458024,<null>,0,0,0
8379,b00004035_21i4tk_20150328_143107,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004035_21i4tk_20150328_143107e.jpg,2015-03-28T14:31:07,2,37.51168,-121.87668,18.4,0,-0.067,-0.265,0.923,-0.213,0.49,-0.83,1,4014,2,616.8,0,11.94,1.03,1,1.25,2.656,1.258,1,18.111,-99.57,236.4,176FBEF5-093A-4CA2-BDAF-95F2F5553DED,24097,37652,39677,65535,123458024,<null>,0,0,0
8340,b00004036_21i4tk_20150328_143130,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-28/b00004036_21i4tk_20150328_143130e.jpg,2015-03-28T14:31:30,2,37.51168,-121.87668,18.4,0,-0.047,-0.296,0.933,-0.213,0.488,-0.832,1,4014,2,616.8,0.2,7.17,1.02,1,1.25,2.656,1.258,1,18.056,-99.65,236.61,84EEDABF-C46C-423A-A0DC-92E640E2C4B1,24208,37773,39757,65535,123458024,<null>,0,0,0
